uf,ano,cultura,target,target_label,modelo,status,valor_real,valor_predito
AM,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2554.0,14021.23256409764
AM,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,5900.0,22813.801210776193
AP,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,280.0,0.0
AP,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,11399.0,25595.66357374559
AP,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2506.0,0.0
AP,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,6504.0,0.0
BA,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,75453.0,133157.34769194876
BA,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,103482.0,155875.0973100703
BA,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,667268.0,754207.7597967673
BA,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1774655.0,1481365.752133
CE,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,8431.0,99293.38697604487
CE,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,66018.0,56504.9403597527
CE,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,583791.0,469860.69224573375
CE,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2220.0,77757.92228942187
DF,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,287.0,848.7604572981821
DF,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1250.0,0.0
DF,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,60000.0,88041.3440881463
DF,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,84200.0,79913.92569353213
ES,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,52697.0,59675.44809675312
ES,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,7487.0,19044.479114719816
ES,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,15624.0,45662.70118158054
ES,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,80.0,18151.839548543725
GO,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,933105.0,909026.1994786478
GO,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,11657.0,2493.0921368709373
GO,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1942588.0,1599838.7150352679
GO,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,4121969.0,3390452.680276154
MA,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,47953.0,108957.58077840658
MA,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,52341.0,148968.13618740859
MA,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,514675.0,463412.1702544168
MA,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1099871.0,764434.9792493191
MG,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,977624.0,923765.7491281031
MG,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,38891.0,33134.34240686768
MG,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1314591.0,1173837.6872622315
MG,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2022682.0,1437609.7621326046
MS,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,631539.0,679901.3817142823
MS,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,43246.0,103224.47511267496
MS,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2386159.0,1710251.964508262
MS,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,3694468.0,2697992.5654898086
MT,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,229199.0,387087.440023328
MT,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,18440.0,4357.220142612688
MT,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,6416967.0,3909842.2342423555
MT,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,10925226.0,8484792.192069236
PA,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,17479.0,114531.24438243842
PA,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,278356.0,281559.32676555536
PA,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,405590.0,645571.9573659213
PA,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,839560.0,1462472.6074911484
PB,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,102399.0,113758.74523389484
PB,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,14916.0,29662.018604972123
PB,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,98856.0,174641.08512933826
PB,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,37.0,93190.29623619819
PE,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,285017.0,231687.44553172353
PE,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,38856.0,85612.01950772367
PE,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,193735.0,410014.98297692696
PE,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,0.0,620064.2472810274
PI,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,17827.0,39768.58524067031
PI,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,40883.0,84595.62233570562
PI,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,585294.0,425784.7674323232
PI,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,872906.0,653890.6755660572
PR,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,521038.0,638235.6387898449
PR,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,123041.0,54594.653800604654
PR,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,3073180.0,2295272.4577716305
PR,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,5683194.0,5420722.717627768
RJ,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,59789.0,200673.2400231834
RJ,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,12109.0,9191.401007797058
RJ,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2383.0,158631.73543656818
RJ,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,242.0,82917.82289706777
RN,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,68626.0,68977.93062002491
RN,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,22216.0,21299.909560174758
RN,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,60387.0,79799.38425959996
RN,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,0.0,0.0
RO,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,502.0,18654.845870922083
RO,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,18968.0,51952.34753399225
RO,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,322237.0,195992.79561832777
RO,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,489526.0,289602.2907732305
RS,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,13171.0,106423.39605019889
RS,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,45952.0,43720.583742177936
RS,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,784000.0,915553.6209524039
RS,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,6387670.0,5509975.213382426
SC,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,3877.0,258462.29551365893
SC,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,15164.0,35011.34444704474
SC,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,337104.0,603422.4049240827
SC,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,754520.0,813411.0605566239
SE,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,40494.0,77690.88938415518
SE,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,12587.0,37747.20646248365
SE,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,176093.0,183871.49095644907
SE,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,0.0,53852.00459393256
SP,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,5502458.0,5410998.626281557
SP,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,61540.0,10598.859792565076
SP,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,832407.0,919060.492680319
SP,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1252070.0,1078529.1357276882
TO,2022,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,29918.0,37727.17395861461
TO,2022,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,16651.0,42487.84240444468
TO,2022,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,422261.0,252008.1783656856
TO,2022,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1167122.0,954211.951845074
AC,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,465.0,0.0
AC,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,22025.0,46057.61117787245
AC,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,40831.0,50896.09611163128
AC,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,12010.0,18915.091876852388
AL,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,290003.0,241111.01004758268
AL,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,34032.0,67958.73574505174
AL,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,54358.0,159470.32650003218
AL,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,5796.0,94984.21388188383
AM,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,4732.0,0.0
AM,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,66153.0,71063.56253566506
AM,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,3340.0,30080.21276966159
AM,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,8237.0,30883.507976614048
AP,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,236.0,0.0
AP,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,9821.0,20062.81791159805
AP,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2372.0,0.0
AP,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,7350.0,4346.04371912318
BA,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,77268.0,108773.12201592422
BA,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,105144.0,140860.1572879926
BA,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,694618.0,735815.771983178
BA,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1923627.0,1478897.867280968
CE,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,8725.0,76203.9075411339
CE,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,67122.0,51652.60895257746
CE,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,600298.0,435865.1806652813
CE,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,4944.0,49158.31337500494
DF,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,205.0,265284.62316263
DF,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1250.0,0.0
DF,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,55500.0,364940.6423242652
DF,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,85000.0,368835.91882914986
ES,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,53123.0,51443.81725919769
ES,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,7705.0,14052.873725708401
ES,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,18305.0,47889.04198783877
ES,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1000.0,15310.533517131404
GO,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,978329.0,919100.386556112
GO,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,12486.0,3679.1027402734626
GO,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2181640.0,1754555.0839503463
GO,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,4560730.0,3525056.016072714
MA,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,45096.0,117010.9504300484
MA,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,49913.0,140197.88025458873
MA,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,535302.0,431423.59892431775
MA,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1190047.0,761744.5621746866
MG,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1058212.0,922901.6998754535
MG,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,39536.0,45039.49331648591
MG,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1228588.0,1247556.3953925292
MG,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2214362.0,1736930.4676433674
MS,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,660722.0,663058.3943852296
MS,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,52083.0,96819.27301147998
MS,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2395909.0,1790456.9350375382
MS,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,3884468.0,3168819.8832034776
MT,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,239366.0,507353.22835921316
MT,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,17973.0,172345.18131320056
MT,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,7429526.0,4363208.633683036
MT,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,11981285.0,9014573.304877715
PA,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,17476.0,149566.83172090875
PA,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,254370.0,257542.23891164293
PA,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,485255.0,933101.4787086229
PA,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1007539.0,1765680.034941806
PB,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,109237.0,90133.48709871419
PB,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,15016.0,34692.321088501136
PB,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,101039.0,190141.09145004943
PB,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,0.0,136353.985133652
PE,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,260822.0,317146.6860318715
PE,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,50538.0,168527.62376987943
PE,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,184857.0,488006.71727943746
PE,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,100.0,597880.0581941801
PI,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,17951.0,42865.47250976761
PI,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,44991.0,84330.21137032282
PI,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,601766.0,417515.9972346331
PI,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,945551.0,668089.2381187059
PR,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,519906.0,642202.2252204596
PR,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,136971.0,63032.90504618596
PR,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,2803150.0,2287264.000811097
PR,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,5762069.0,5426768.992690251
RJ,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,52667.0,273039.93223202036
RJ,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,12103.0,30686.79400658359
RJ,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,1963.0,256657.61975143073
RJ,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,756.0,305390.014471947
RN,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,65765.0,50559.82999478213
RN,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,27227.0,20121.174445170163
RN,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,66428.0,68251.89591869552
RN,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,100.0,0.0
RO,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,632.0,21251.062871413484
RO,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,17952.0,39055.425800162375
RO,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,356552.0,177838.43011140032
RO,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,589983.0,278134.82609049894
RS,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,12099.0,99307.54375315926
RS,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,43715.0,39884.09814529054
RS,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,822596.0,891353.0416518059
RS,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,6642140.0,5435251.357258288
SC,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,3931.0,259987.91255343275
SC,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,14587.0,34658.053198712274
SC,2023,Milho,area_plantada_ha,Area plantada,LightGBM tunado,tunado,329571.0,581243.1593442584
SC,2023,Soja,area_plantada_ha,Area plantada,LightGBM tunado,tunado,776923.0,795684.5494955351
SE,2023,Cana_de_acucar,area_plantada_ha,Area plantada,LightGBM tunado,tunado,44947.0,53002.605622488816
SE,2023,Mandioca,area_plantada_ha,Area plantada,LightGBM tunado,tunado,12356.0,40687.19183156348
